TRGT_FUND_NBR,EFFTV_STRT_DT,EFFTV_END_DT,FUND_NBR,WGT_TYPE,TRGT_FUND_WGT
2606,2/5/2018,9/26/2018,2025,"MODEL",0.04297
2607,2/5/2018,9/26/2018,2025,"MODEL",0
2608,2/5/2018,9/26/2018,2025,"MODEL",0
2609,2/5/2018,9/26/2018,2025,"MODEL",0
2610,2/5/2018,9/26/2018,2025,"MODEL",0
2600,2/5/2018,9/26/2018,2030,"MODEL",0.01073
2602,2/5/2018,9/26/2018,2030,"MODEL",0.0118
2603,2/5/2018,9/26/2018,2030,"MODEL",0.01663
2604,2/5/2018,9/26/2018,2030,"MODEL",0.01931
2605,2/5/2018,9/26/2018,2030,"MODEL",0.02252
2606,2/5/2018,9/26/2018,2030,"MODEL",0.02788
2607,2/5/2018,9/26/2018,2030,"MODEL",0.03325
2608,2/5/2018,9/26/2018,2030,"MODEL",0.03861
2609,2/5/2018,9/26/2018,2030,"MODEL",0.04397
2610,2/5/2018,9/26/2018,2030,"MODEL",0.04826
2600,2/5/2018,9/26/2018,2038,"MODEL",0.02512
2602,2/5/2018,9/26/2018,2038,"MODEL",0.02817
2603,2/5/2018,9/26/2018,2038,"MODEL",0.04187
2604,2/5/2018,9/26/2018,2038,"MODEL",0.04948
2605,2/5/2018,9/26/2018,2038,"MODEL",0.05836
2606,2/5/2018,9/26/2018,2038,"MODEL",0.07198
2607,2/5/2018,9/26/2018,2038,"MODEL",0.08427
2608,2/5/2018,9/26/2018,2038,"MODEL",0.09577
2609,2/5/2018,9/26/2018,2038,"MODEL",0.10806
2610,2/5/2018,9/26/2018,2038,"MODEL",0.11704
2600,2/5/2018,9/26/2018,2040,"MODEL",0.0127
2602,2/5/2018,9/26/2018,2040,"MODEL",0.01416
2603,2/5/2018,9/26/2018,2040,"MODEL",0.02078
2604,2/5/2018,9/26/2018,2040,"MODEL",0.02445
2605,2/5/2018,9/26/2018,2040,"MODEL",0.01915
2606,2/5/2018,9/26/2018,2040,"MODEL",0.02364
2607,2/5/2018,9/26/2018,2040,"MODEL",0.0278
2608,2/5/2018,9/26/2018,2040,"MODEL",0.03176
2609,2/5/2018,9/26/2018,2040,"MODEL",0.03592
2610,2/5/2018,9/26/2018,2040,"MODEL",0.03903
2600,2/5/2018,9/26/2018,2042,"MODEL",0.05227
2602,2/5/2018,9/26/2018,2042,"MODEL",0.05364
2603,2/5/2018,9/26/2018,2042,"MODEL",0.06352
2604,2/5/2018,9/26/2018,2042,"MODEL",0.08113
2605,2/5/2018,9/26/2018,2042,"MODEL",0.07865
2606,2/5/2018,9/26/2018,2042,"MODEL",0.06629
2607,2/5/2018,9/26/2018,2042,"MODEL",0.05452
2608,2/5/2018,9/26/2018,2042,"MODEL",0.03996
2609,2/5/2018,9/26/2018,2042,"MODEL",0.0639
2610,2/5/2018,9/26/2018,2042,"MODEL",0.0315
2600,2/5/2018,2/28/2019,2010,"FIRM",0.0117
2602,2/5/2018,2/28/2019,2010,"FIRM",0.01327
2603,2/5/2018,2/28/2019,2010,"FIRM",0.02032
2604,2/5/2018,2/28/2019,2010,"FIRM",0.02428
2605,2/5/2018,2/28/2019,2010,"FIRM",0.02877
2606,2/5/2018,2/28/2019,2010,"FIRM",0.03542
2607,2/5/2018,2/28/2019,2010,"FIRM",0.04108
2608,2/5/2018,2/28/2019,2010,"FIRM",0.04612
2609,2/5/2018,2/28/2019,2010,"FIRM",0.05177
2610,2/5/2018,2/28/2019,2010,"FIRM",0.05565
2600,2/5/2018,2/28/2019,2011,"FIRM",0.02512
2602,2/5/2018,2/28/2019,2011,"FIRM",0.02817
2603,2/5/2018,2/28/2019,2011,"FIRM",0.04187
2604,2/5/2018,2/28/2019,2011,"FIRM",0.04948
2605,2/5/2018,2/28/2019,2011,"FIRM",0.05836
2606,2/5/2018,2/28/2019,2011,"FIRM",0.07198
2607,2/5/2018,2/28/2019,2011,"FIRM",0.08427
2608,2/5/2018,2/28/2019,2011,"FIRM",0.09577
2609,2/5/2018,2/28/2019,2011,"FIRM",0.10806
2610,2/5/2018,2/28/2019,2011,"FIRM",0.11704
2600,2/5/2018,2/28/2019,2012,"FIRM",0.0127
2602,2/5/2018,2/28/2019,2012,"FIRM",0.01416
2603,2/5/2018,2/28/2019,2012,"FIRM",0.02078
2604,2/5/2018,2/28/2019,2012,"FIRM",0.02445
2605,2/5/2018,2/28/2019,2012,"FIRM",0.03835
2606,2/5/2018,2/28/2019,2012,"FIRM",0.04735
2607,2/5/2018,2/28/2019,2012,"FIRM",0.05568
2608,2/5/2018,2/28/2019,2012,"FIRM",0.06361
2609,2/5/2018,2/28/2019,2012,"FIRM",0.07194
2610,2/5/2018,2/28/2019,2012,"FIRM",0.07819
2600,2/5/2018,2/28/2019,2013,"FIRM",0.03002
2602,2/5/2018,2/28/2019,2013,"FIRM",0.03343
2603,2/5/2018,2/28/2019,2013,"FIRM",0.04874
2604,2/5/2018,2/28/2019,2013,"FIRM",0.05726
2605,2/5/2018,2/28/2019,2013,"FIRM",0.06726
2606,2/5/2018,2/28/2019,2013,"FIRM",0.08309
2607,2/5/2018,2/28/2019,2013,"FIRM",0.0979
2608,2/5/2018,2/28/2019,2013,"FIRM",0.11211
2609,2/5/2018,2/28/2019,2013,"FIRM",0.12694
2610,2/5/2018,2/28/2019,2013,"FIRM",0.13815
2600,2/5/2018,2/28/2019,2014,"FIRM",0.3055
2602,2/5/2018,2/28/2019,2014,"FIRM",0.30456
2603,2/5/2018,2/28/2019,2014,"FIRM",0.29986
2604,2/5/2018,2/28/2019,2014,"FIRM",0.29484
2605,2/5/2018,2/28/2019,2014,"FIRM",0.28224
2606,2/5/2018,2/28/2019,2014,"FIRM",0.245
2607,2/5/2018,2/28/2019,2014,"FIRM",0.2048
2608,2/5/2018,2/28/2019,2014,"FIRM",0.144
2609,2/5/2018,2/28/2019,2014,"FIRM",0.0852
2610,2/5/2018,2/28/2019,2014,"FIRM",0.042
2600,2/5/2018,2/28/2019,2015,"FIRM",0.33
2602,2/5/2018,2/28/2019,2015,"FIRM",0.306
2603,2/5/2018,2/28/2019,2015,"FIRM",0.198
2604,2/5/2018,2/28/2019,2015,"FIRM",0.14
2605,2/5/2018,2/28/2019,2015,"FIRM",0.09
2606,2/5/2018,2/28/2019,2015,"FIRM",0.04
2607,2/5/2018,2/28/2019,2015,"FIRM",0
2608,2/5/2018,2/28/2019,2015,"FIRM",0
2609,2/5/2018,2/28/2019,2015,"FIRM",0
2610,2/5/2018,2/28/2019,2015,"FIRM",0
2600,2/5/2018,2/28/2019,2017,"FIRM",0.02512
2602,2/5/2018,2/28/2019,2017,"FIRM",0.02817
2603,2/5/2018,2/28/2019,2017,"FIRM",0.04187
2604,2/5/2018,2/28/2019,2017,"FIRM",0.04948
2605,2/5/2018,2/28/2019,2017,"FIRM",0.05836
2606,2/5/2018,2/28/2019,2017,"FIRM",0.07198
2607,2/5/2018,2/28/2019,2017,"FIRM",0.08427
2608,2/5/2018,2/28/2019,2017,"FIRM",0.09577
2609,2/5/2018,2/28/2019,2017,"FIRM",0.10806
2610,2/5/2018,2/28/2019,2017,"FIRM",0.11704
2600,2/5/2018,2/28/2019,2019,"FIRM",0.013
2602,2/5/2018,2/28/2019,2019,"FIRM",0.0147
2603,2/5/2018,2/28/2019,2019,"FIRM",0.02235
2604,2/5/2018,2/28/2019,2019,"FIRM",0.0266
2605,2/5/2018,2/28/2019,2019,"FIRM",0.0315
2606,2/5/2018,2/28/2019,2019,"FIRM",0.0388
2607,2/5/2018,2/28/2019,2019,"FIRM",0.0451
2608,2/5/2018,2/28/2019,2019,"FIRM",0.0508
2609,2/5/2018,2/28/2019,2019,"FIRM",0.0571
2610,2/5/2018,2/28/2019,2019,"FIRM",0.0615
2600,2/5/2018,2/28/2019,2022,"FIRM",0.01429
2602,2/5/2018,2/28/2019,2022,"FIRM",0.01612
2603,2/5/2018,2/28/2019,2022,"FIRM",0.02437
2604,2/5/2018,2/28/2019,2022,"FIRM",0.02891
2605,2/5/2018,2/28/2019,2022,"FIRM",0.03422
2606,2/5/2018,2/28/2019,2022,"FIRM",0.04218
2607,2/5/2018,2/28/2019,2022,"FIRM",0.04913
2608,2/5/2018,2/28/2019,2022,"FIRM",0.05548
2609,2/5/2018,2/28/2019,2022,"FIRM",0.06243
2610,2/5/2018,2/28/2019,2022,"FIRM",0.06735
2600,2/5/2018,2/28/2019,2023,"FIRM",0.0195
2602,2/5/2018,2/28/2019,2023,"FIRM",0.02185
2603,2/5/2018,2/28/2019,2023,"FIRM",0.03242
2604,2/5/2018,2/28/2019,2023,"FIRM",0.0383
2605,2/5/2018,2/28/2019,2023,"FIRM",0.04515
2606,2/5/2018,2/28/2019,2023,"FIRM",0.0557
2607,2/5/2018,2/28/2019,2023,"FIRM",0.06525
2608,2/5/2018,2/28/2019,2023,"FIRM",0.0742
2609,2/5/2018,2/28/2019,2023,"FIRM",0.08375
2610,2/5/2018,2/28/2019,2023,"FIRM",0.09075
2600,2/5/2018,2/28/2019,2024,"FIRM",0.0235
2602,2/5/2018,2/28/2019,2024,"FIRM",0.03008
2603,2/5/2018,2/28/2019,2024,"FIRM",0.0611
2604,2/5/2018,2/28/2019,2024,"FIRM",0.08232
2605,2/5/2018,2/28/2019,2024,"FIRM",0.0936
2606,2/5/2018,2/28/2019,2024,"FIRM",0.101
2607,2/5/2018,2/28/2019,2024,"FIRM",0.1022
2608,2/5/2018,2/28/2019,2024,"FIRM",0.0856
2609,2/5/2018,2/28/2019,2024,"FIRM",0.0568
2610,2/5/2018,2/28/2019,2024,"FIRM",0.028
2600,2/5/2018,2/28/2019,2025,"FIRM",0.141
2602,2/5/2018,2/28/2019,2025,"FIRM",0.13536
2603,2/5/2018,2/28/2019,2025,"FIRM",0.10904
2604,2/5/2018,2/28/2019,2025,"FIRM",0.09084
2605,2/5/2018,2/28/2019,2025,"FIRM",0.07216
2606,2/5/2018,2/28/2019,2025,"FIRM",0.044
2607,2/5/2018,2/28/2019,2025,"FIRM",0.025
2608,2/5/2018,2/28/2019,2025,"FIRM",0.0104
2609,2/5/2018,2/28/2019,2025,"FIRM",0
2610,2/5/2018,2/28/2019,2025,"FIRM",0
2600,2/5/2018,2/28/2019,2030,"FIRM",0.01073
2602,2/5/2018,2/28/2019,2030,"FIRM",0.0118
2603,2/5/2018,2/28/2019,2030,"FIRM",0.01663
2604,2/5/2018,2/28/2019,2030,"FIRM",0.01931
2605,2/5/2018,2/28/2019,2030,"FIRM",0.02252
2606,2/5/2018,2/28/2019,2030,"FIRM",0.02788
2607,2/5/2018,2/28/2019,2030,"FIRM",0.03325
2608,2/5/2018,2/28/2019,2030,"FIRM",0.03861
2609,2/5/2018,2/28/2019,2030,"FIRM",0.04397
2610,2/5/2018,2/28/2019,2030,"FIRM",0.04826
2600,2/5/2018,2/28/2019,2038,"FIRM",0.02512
2602,2/5/2018,2/28/2019,2038,"FIRM",0.02817
2603,2/5/2018,2/28/2019,2038,"FIRM",0.04187
2604,2/5/2018,2/28/2019,2038,"FIRM",0.04948
2605,2/5/2018,2/28/2019,2038,"FIRM",0.05836
2606,2/5/2018,2/28/2019,2038,"FIRM",0.07198
2607,2/5/2018,2/28/2019,2038,"FIRM",0.08427
2608,2/5/2018,2/28/2019,2038,"FIRM",0.09577
2609,2/5/2018,2/28/2019,2038,"FIRM",0.10806
2610,2/5/2018,2/28/2019,2038,"FIRM",0.11704
2600,2/5/2018,2/28/2019,2040,"FIRM",0.0127
2602,2/5/2018,2/28/2019,2040,"FIRM",0.01416
2603,2/5/2018,2/28/2019,2040,"FIRM",0.02078
2604,2/5/2018,2/28/2019,2040,"FIRM",0.02445
2605,2/5/2018,2/28/2019,2040,"FIRM",0.01915
2606,2/5/2018,2/28/2019,2040,"FIRM",0.02364
2607,2/5/2018,2/28/2019,2040,"FIRM",0.0278
2608,2/5/2018,2/28/2019,2040,"FIRM",0.03176
2609,2/5/2018,2/28/2019,2040,"FIRM",0.03592
2610,2/5/2018,2/28/2019,2040,"FIRM",0.03903
2600,9/27/2018,1/29/2019,2010,"MODEL",0.0117
2602,9/27/2018,1/29/2019,2010,"MODEL",0.01327
2603,9/27/2018,1/29/2019,2010,"MODEL",0.02032
2604,9/27/2018,1/29/2019,2010,"MODEL",0.02583
2605,9/27/2018,1/29/2019,2010,"MODEL",0.03033
2606,9/27/2018,1/29/2019,2010,"MODEL",0.03697
2607,9/27/2018,1/29/2019,2010,"MODEL",0.04262
2608,9/27/2018,1/29/2019,2010,"MODEL",0.04612
2609,9/27/2018,1/29/2019,2010,"MODEL",0.05177
2610,9/27/2018,1/29/2019,2010,"MODEL",0.05565
2600,9/27/2018,1/29/2019,2011,"MODEL",0.02512
2602,9/27/2018,1/29/2019,2011,"MODEL",0.02817
2603,9/27/2018,1/29/2019,2011,"MODEL",0.04187
2604,9/27/2018,1/29/2019,2011,"MODEL",0.05264
2605,9/27/2018,1/29/2019,2011,"MODEL",0.06152
2606,9/27/2018,1/29/2019,2011,"MODEL",0.07514
2607,9/27/2018,1/29/2019,2011,"MODEL",0.08742
2608,9/27/2018,1/29/2019,2011,"MODEL",0.09577
2609,9/27/2018,1/29/2019,2011,"MODEL",0.10806
2610,9/27/2018,1/29/2019,2011,"MODEL",0.11704
2600,9/27/2018,1/29/2019,2012,"MODEL",0.0127
2602,9/27/2018,1/29/2019,2012,"MODEL",0.01416
2603,9/27/2018,1/29/2019,2012,"MODEL",0.02078
2604,9/27/2018,1/29/2019,2012,"MODEL",0.02601
2605,9/27/2018,1/29/2019,2012,"MODEL",0.04043
2606,9/27/2018,1/29/2019,2012,"MODEL",0.04943
2607,9/27/2018,1/29/2019,2012,"MODEL",0.05776
2608,9/27/2018,1/29/2019,2012,"MODEL",0.06361
2609,9/27/2018,1/29/2019,2012,"MODEL",0.07194
2610,9/27/2018,1/29/2019,2012,"MODEL",0.07819
2600,9/27/2018,1/29/2019,2013,"MODEL",0.03002
2602,9/27/2018,1/29/2019,2013,"MODEL",0.03343
2603,9/27/2018,1/29/2019,2013,"MODEL",0.04874
2604,9/27/2018,1/29/2019,2013,"MODEL",0.06091
2605,9/27/2018,1/29/2019,2013,"MODEL",0.0709
2606,9/27/2018,1/29/2019,2013,"MODEL",0.08673
2607,9/27/2018,1/29/2019,2013,"MODEL",0.10157
2608,9/27/2018,1/29/2019,2013,"MODEL",0.11211
2609,9/27/2018,1/29/2019,2013,"MODEL",0.12694
2610,9/27/2018,1/29/2019,2013,"MODEL",0.13815
2600,9/27/2018,1/29/2019,2014,"MODEL",0.39329
2602,9/27/2018,1/29/2019,2014,"MODEL",0.38221
2603,9/27/2018,1/29/2019,2014,"MODEL",0.33252
2604,9/27/2018,1/29/2019,2014,"MODEL",0.29168
2605,9/27/2018,1/29/2019,2014,"MODEL",0.25495
2606,9/27/2018,1/29/2019,2014,"MODEL",0.20843
2607,9/27/2018,1/29/2019,2014,"MODEL",0.18041
2608,9/27/2018,1/29/2019,2014,"MODEL",0.13967
2609,9/27/2018,1/29/2019,2014,"MODEL",0.0781
2610,9/27/2018,1/29/2019,2014,"MODEL",0.0385
2600,9/27/2018,1/29/2019,2015,"MODEL",0.1
2602,9/27/2018,1/29/2019,2015,"MODEL",0.094
2603,9/27/2018,1/29/2019,2015,"MODEL",0.056
2604,9/27/2018,1/29/2019,2015,"MODEL",0
2605,9/27/2018,1/29/2019,2015,"MODEL",0
2606,9/27/2018,1/29/2019,2015,"MODEL",0
2607,9/27/2018,1/29/2019,2015,"MODEL",0
2608,9/27/2018,1/29/2019,2015,"MODEL",0
2609,9/27/2018,1/29/2019,2015,"MODEL",0
2610,9/27/2018,1/29/2019,2015,"MODEL",0
2600,9/27/2018,1/29/2019,2017,"MODEL",0.02512
2602,9/27/2018,1/29/2019,2017,"MODEL",0.02817
2603,9/27/2018,1/29/2019,2017,"MODEL",0.04187
2604,9/27/2018,1/29/2019,2017,"MODEL",0.05264
2605,9/27/2018,1/29/2019,2017,"MODEL",0.06152
2606,9/27/2018,1/29/2019,2017,"MODEL",0.07514
2607,9/27/2018,1/29/2019,2017,"MODEL",0.08742
2608,9/27/2018,1/29/2019,2017,"MODEL",0.09577
2609,9/27/2018,1/29/2019,2017,"MODEL",0.10806
2610,9/27/2018,1/29/2019,2017,"MODEL",0.11704
2600,9/27/2018,1/29/2019,2019,"MODEL",0.013
2602,9/27/2018,1/29/2019,2019,"MODEL",0.0147
2603,9/27/2018,1/29/2019,2019,"MODEL",0.02235
2604,9/27/2018,1/29/2019,2019,"MODEL",0.0283
2605,9/27/2018,1/29/2019,2019,"MODEL",0.0332
2606,9/27/2018,1/29/2019,2019,"MODEL",0.0405
2607,9/27/2018,1/29/2019,2019,"MODEL",0.04679
2608,9/27/2018,1/29/2019,2019,"MODEL",0.0508
2609,9/27/2018,1/29/2019,2019,"MODEL",0.0571
2610,9/27/2018,1/29/2019,2019,"MODEL",0.0615
2600,9/27/2018,1/29/2019,2022,"MODEL",0.01429
2602,9/27/2018,1/29/2019,2022,"MODEL",0.01612
2603,9/27/2018,1/29/2019,2022,"MODEL",0.02437
2604,9/27/2018,1/29/2019,2022,"MODEL",0.03075
2605,9/27/2018,1/29/2019,2022,"MODEL",0.03607
2606,9/27/2018,1/29/2019,2022,"MODEL",0.04403
2607,9/27/2018,1/29/2019,2022,"MODEL",0.05097
2608,9/27/2018,1/29/2019,2022,"MODEL",0.05548
2609,9/27/2018,1/29/2019,2022,"MODEL",0.06243
2610,9/27/2018,1/29/2019,2022,"MODEL",0.06735
2600,9/27/2018,1/29/2019,2023,"MODEL",0.0195
2602,9/27/2018,1/29/2019,2023,"MODEL",0.02185
2603,9/27/2018,1/29/2019,2023,"MODEL",0.03242
2604,9/27/2018,1/29/2019,2023,"MODEL",0.04074
2605,9/27/2018,1/29/2019,2023,"MODEL",0.04759
2606,9/27/2018,1/29/2019,2023,"MODEL",0.05814
2607,9/27/2018,1/29/2019,2023,"MODEL",0.0677
2608,9/27/2018,1/29/2019,2023,"MODEL",0.0742
2609,9/27/2018,1/29/2019,2023,"MODEL",0.08375
2610,9/27/2018,1/29/2019,2023,"MODEL",0.09075
2600,9/27/2018,1/29/2019,2024,"MODEL",0.0784
2602,9/27/2018,1/29/2019,2024,"MODEL",0.08045
2603,9/27/2018,1/29/2019,2024,"MODEL",0.09527
2604,9/27/2018,1/29/2019,2024,"MODEL",0.1167
2605,9/27/2018,1/29/2019,2024,"MODEL",0.11248
2606,9/27/2018,1/29/2019,2024,"MODEL",0.09366
2607,9/27/2018,1/29/2019,2024,"MODEL",0.07618
2608,9/27/2018,1/29/2019,2024,"MODEL",0.06037
2609,9/27/2018,1/29/2019,2024,"MODEL",0
2610,9/27/2018,1/29/2019,2024,"MODEL",0
2600,9/27/2018,1/29/2019,2025,"MODEL",0.17604
2602,9/27/2018,1/29/2019,2025,"MODEL",0.1657
2603,9/27/2018,1/29/2019,2025,"MODEL",0.12069
2604,9/27/2018,1/29/2019,2025,"MODEL",0.09682
2605,9/27/2018,1/29/2019,2025,"MODEL",0.07056
2606,9/27/2018,1/29/2019,2025,"MODEL",0.04047
2607,9/27/2018,1/29/2019,2025,"MODEL",0
2608,9/27/2018,1/29/2019,2025,"MODEL",0
2609,9/27/2018,1/29/2019,2025,"MODEL",0
2610,9/27/2018,1/29/2019,2025,"MODEL",0
2600,9/27/2018,1/29/2019,2030,"MODEL",0.01073
2602,9/27/2018,1/29/2019,2030,"MODEL",0.0118
2603,9/27/2018,1/29/2019,2030,"MODEL",0.01663
2604,9/27/2018,1/29/2019,2030,"MODEL",0.02054
2605,9/27/2018,1/29/2019,2030,"MODEL",0.02374
2606,9/27/2018,1/29/2019,2030,"MODEL",0.0291
2607,9/27/2018,1/29/2019,2030,"MODEL",0.03449
2608,9/27/2018,1/29/2019,2030,"MODEL",0.03861
2609,9/27/2018,1/29/2019,2030,"MODEL",0.04397
2610,9/27/2018,1/29/2019,2030,"MODEL",0.04826
2600,9/27/2018,1/29/2019,2038,"MODEL",0.02512
2602,9/27/2018,1/29/2019,2038,"MODEL",0.02817
2603,9/27/2018,1/29/2019,2038,"MODEL",0.04187
2604,9/27/2018,1/29/2019,2038,"MODEL",0.05264
2605,9/27/2018,1/29/2019,2038,"MODEL",0.06152
2606,9/27/2018,1/29/2019,2038,"MODEL",0.07514
2607,9/27/2018,1/29/2019,2038,"MODEL",0.08742
2608,9/27/2018,1/29/2019,2038,"MODEL",0.09577
2609,9/27/2018,1/29/2019,2038,"MODEL",0.10806
2610,9/27/2018,1/29/2019,2038,"MODEL",0.11704
2600,9/27/2018,1/29/2019,2040,"MODEL",0.0127
2602,9/27/2018,1/29/2019,2040,"MODEL",0.01416
2603,9/27/2018,1/29/2019,2040,"MODEL",0.02078
2604,9/27/2018,1/29/2019,2040,"MODEL",0.02601
2605,9/27/2018,1/29/2019,2040,"MODEL",0.02019
2606,9/27/2018,1/29/2019,2040,"MODEL",0.02468
2607,9/27/2018,1/29/2019,2040,"MODEL",0.02884
2608,9/27/2018,1/29/2019,2040,"MODEL",0.03176
2609,9/27/2018,1/29/2019,2040,"MODEL",0.03592
2610,9/27/2018,1/29/2019,2040,"MODEL",0.03903
2600,9/27/2018,1/29/2019,2042,"MODEL",0.05227
2602,9/27/2018,1/29/2019,2042,"MODEL",0.05364
2603,9/27/2018,1/29/2019,2042,"MODEL",0.06352
2604,9/27/2018,1/29/2019,2042,"MODEL",0.07779
2605,9/27/2018,1/29/2019,2042,"MODEL",0.075
2606,9/27/2018,1/29/2019,2042,"MODEL",0.06244
2607,9/27/2018,1/29/2019,2042,"MODEL",0.05041
2608,9/27/2018,1/29/2019,2042,"MODEL",0.03996
2609,9/27/2018,1/29/2019,2042,"MODEL",0.0639
2610,9/27/2018,1/29/2019,2042,"MODEL",0.0315
2600,1/30/2019,9/9/2019,2010,"MODEL",0.0117
2602,1/30/2019,9/9/2019,2010,"MODEL",0.0117
2603,1/30/2019,9/9/2019,2010,"MODEL",0.01955
2604,1/30/2019,9/9/2019,2010,"MODEL",0.02627
2605,1/30/2019,9/9/2019,2010,"MODEL",0.03099
2606,1/30/2019,9/9/2019,2010,"MODEL",0.0372
2607,1/30/2019,9/9/2019,2010,"MODEL",0.04303
2608,1/30/2019,9/9/2019,2010,"MODEL",0.04495
2609,1/30/2019,9/9/2019,2010,"MODEL",0.0508
2610,1/30/2019,9/9/2019,2010,"MODEL",0.05565
2600,1/30/2019,9/9/2019,2011,"MODEL",0.02512
2602,1/30/2019,9/9/2019,2011,"MODEL",0.02512
2603,1/30/2019,9/9/2019,2011,"MODEL",0.04035
2604,1/30/2019,9/9/2019,2011,"MODEL",0.05364
2605,1/30/2019,9/9/2019,2011,"MODEL",0.0629
2606,1/30/2019,9/9/2019,2011,"MODEL",0.07557
2607,1/30/2019,9/9/2019,2011,"MODEL",0.08812
2608,1/30/2019,9/9/2019,2011,"MODEL",0.09325
2609,1/30/2019,9/9/2019,2011,"MODEL",0.10582
2610,1/30/2019,9/9/2019,2011,"MODEL",0.11704
2600,1/30/2019,9/9/2019,2012,"MODEL",0.0127
2602,1/30/2019,9/9/2019,2012,"MODEL",0.0127
2603,1/30/2019,9/9/2019,2012,"MODEL",0.02004
2604,1/30/2019,9/9/2019,2012,"MODEL",0.02652
2605,1/30/2019,9/9/2019,2012,"MODEL",0.03953
2606,1/30/2019,9/9/2019,2012,"MODEL",0.04971
2607,1/30/2019,9/9/2019,2012,"MODEL",0.05818
2608,1/30/2019,9/9/2019,2012,"MODEL",0.06192
2609,1/30/2019,9/9/2019,2012,"MODEL",0.07039
2610,1/30/2019,9/9/2019,2012,"MODEL",0.07819
2600,1/30/2019,9/9/2019,2013,"MODEL",0.03002
2602,1/30/2019,9/9/2019,2013,"MODEL",0.03002
2603,1/30/2019,9/9/2019,2013,"MODEL",0.04705
2604,1/30/2019,9/9/2019,2013,"MODEL",0.06213
2605,1/30/2019,9/9/2019,2013,"MODEL",0.07254
2606,1/30/2019,9/9/2019,2013,"MODEL",0.08721
2607,1/30/2019,9/9/2019,2013,"MODEL",0.10225
2608,1/30/2019,9/9/2019,2013,"MODEL",0.10911
2609,1/30/2019,9/9/2019,2013,"MODEL",0.12411
2610,1/30/2019,9/9/2019,2013,"MODEL",0.13815
2600,1/30/2019,9/9/2019,2014,"MODEL",0.1311
2602,1/30/2019,9/9/2019,2014,"MODEL",0.1311
2603,1/30/2019,9/9/2019,2014,"MODEL",0.11263
2604,1/30/2019,9/9/2019,2014,"MODEL",0.09937
2605,1/30/2019,9/9/2019,2014,"MODEL",0.12493
2606,1/30/2019,9/9/2019,2014,"MODEL",0.10249
2607,1/30/2019,9/9/2019,2014,"MODEL",0.08963
2608,1/30/2019,9/9/2019,2014,"MODEL",0.10165
2609,1/30/2019,9/9/2019,2014,"MODEL",0.05867
2610,1/30/2019,9/9/2019,2014,"MODEL",0.0385
2600,1/30/2019,9/9/2019,2015,"MODEL",0.1
2602,1/30/2019,9/9/2019,2015,"MODEL",0.1
2603,1/30/2019,9/9/2019,2015,"MODEL",0.07
2604,1/30/2019,9/9/2019,2015,"MODEL",0
2605,1/30/2019,9/9/2019,2015,"MODEL",0
2606,1/30/2019,9/9/2019,2015,"MODEL",0
2607,1/30/2019,9/9/2019,2015,"MODEL",0
2608,1/30/2019,9/9/2019,2015,"MODEL",0
2609,1/30/2019,9/9/2019,2015,"MODEL",0
2610,1/30/2019,9/9/2019,2015,"MODEL",0
2600,1/30/2019,9/9/2019,2017,"MODEL",0.02512
2602,1/30/2019,9/9/2019,2017,"MODEL",0.02512
2603,1/30/2019,9/9/2019,2017,"MODEL",0.04035
2604,1/30/2019,9/9/2019,2017,"MODEL",0.05364
2605,1/30/2019,9/9/2019,2017,"MODEL",0.0629
2606,1/30/2019,9/9/2019,2017,"MODEL",0.07557
2607,1/30/2019,9/9/2019,2017,"MODEL",0.08812
2608,1/30/2019,9/9/2019,2017,"MODEL",0.09325
2609,1/30/2019,9/9/2019,2017,"MODEL",0.10582
2610,1/30/2019,9/9/2019,2017,"MODEL",0.11704
2600,1/30/2019,9/9/2019,2019,"MODEL",0.013
2602,1/30/2019,9/9/2019,2019,"MODEL",0.013
2603,1/30/2019,9/9/2019,2019,"MODEL",0.0215
2604,1/30/2019,9/9/2019,2019,"MODEL",0.0288
2605,1/30/2019,9/9/2019,2019,"MODEL",0.03392
2606,1/30/2019,9/9/2019,2019,"MODEL",0.04074
2607,1/30/2019,9/9/2019,2019,"MODEL",0.04722
2608,1/30/2019,9/9/2019,2019,"MODEL",0.0495
2609,1/30/2019,9/9/2019,2019,"MODEL",0.056
2610,1/30/2019,9/9/2019,2019,"MODEL",0.0615
2600,1/30/2019,9/9/2019,2022,"MODEL",0.01429
2602,1/30/2019,9/9/2019,2022,"MODEL",0.01429
2603,1/30/2019,9/9/2019,2022,"MODEL",0.02344
2604,1/30/2019,9/9/2019,2022,"MODEL",0.03132
2605,1/30/2019,9/9/2019,2022,"MODEL",0.03686
2606,1/30/2019,9/9/2019,2022,"MODEL",0.04429
2607,1/30/2019,9/9/2019,2022,"MODEL",0.05142
2608,1/30/2019,9/9/2019,2022,"MODEL",0.05405
2609,1/30/2019,9/9/2019,2022,"MODEL",0.0612
2610,1/30/2019,9/9/2019,2022,"MODEL",0.06735
2600,1/30/2019,9/9/2019,2023,"MODEL",0.0195
2602,1/30/2019,9/9/2019,2023,"MODEL",0.0195
2603,1/30/2019,9/9/2019,2023,"MODEL",0.03125
2604,1/30/2019,9/9/2019,2023,"MODEL",0.04152
2605,1/30/2019,9/9/2019,2023,"MODEL",0.04866
2606,1/30/2019,9/9/2019,2023,"MODEL",0.05847
2607,1/30/2019,9/9/2019,2023,"MODEL",0.06823
2608,1/30/2019,9/9/2019,2023,"MODEL",0.07225
