TGT_FUND_NBR,EFFTV_STRT_DT,EFFTV_END_DT,FUND_NBR,TRGT_FUND_WGT,WGT_TYPE
2600,11/4/2014,1/16/2015,2013,0.03003,"MODEL"
2602,11/4/2014,1/16/2015,2017,0.03955,"MODEL"
2607,11/4/2014,1/16/2015,2012,0.08884,"MODEL"
2606,11/4/2014,1/16/2015,2017,0.07909,"MODEL"
2602,11/4/2014,1/16/2015,2022,0.02144,"MODEL"
2605,11/4/2014,1/16/2015,2029,0.05,"MODEL"
2607,11/4/2014,1/16/2015,2024,0.091,"MODEL"
2604,11/4/2014,1/16/2015,2011,0.098,"MODEL"
2604,11/4/2014,1/16/2015,2010,0.0234,"MODEL"
2600,11/4/2014,1/16/2015,2011,0.04899,"MODEL"
2600,11/4/2014,1/16/2015,2019,0.013,"MODEL"
2604,11/4/2014,1/16/2015,2030,0.02145,"MODEL"
2604,11/4/2014,1/16/2015,2013,0.06006,"MODEL"
2607,11/4/2014,1/16/2015,2029,0.04,"MODEL"
2600,1/17/2015,1/5/2016,2024,0.11,"MODEL"
2606,1/17/2015,1/5/2016,2017,0.08979,"MODEL"
2605,1/17/2015,1/5/2016,2013,0.07207,"MODEL"
2607,1/17/2015,1/5/2016,2019,0.0442,"MODEL"
2607,1/17/2015,1/5/2016,2014,0.1414,"MODEL"
2604,1/17/2015,1/5/2016,2012,0.0495,"MODEL"
2609,1/17/2015,1/5/2016,2011,0.19536,"MODEL"
2606,1/17/2015,1/5/2016,2032,0.037,"MODEL"
2607,1/17/2015,1/5/2016,2025,0.0115,"MODEL"
2604,1/17/2015,1/5/2016,2022,0.02787,"MODEL"
2605,1/17/2015,1/5/2016,2017,0.07431,"MODEL"
2606,1/17/2015,1/5/2016,2023,0.05655,"MODEL"
2600,1/17/2015,1/5/2016,2010,0.0117,"MODEL"
2603,1/17/2015,1/5/2016,2010,0.01989,"MODEL"
2600,1/17/2015,1/5/2016,2032,0.062,"MODEL"
2603,1/17/2015,1/5/2016,2014,0.27587,"MODEL"
2602,1/17/2015,1/5/2016,2030,0.01502,"MODEL"
2602,1/17/2015,1/5/2016,2029,0.016,"MODEL"
2608,1/17/2015,1/5/2016,2030,0.04183,"MODEL"
2602,1/17/2015,1/5/2016,2025,0.11398,"MODEL"
2609,1/17/2015,1/5/2016,2012,0.11168,"MODEL"
2610,1/17/2015,1/5/2016,2022,0.06435,"MODEL"
2605,1/17/2015,1/5/2016,2012,0.06092,"MODEL"
2600,1/17/2015,1/5/2016,2025,0.15537,"MODEL"
2602,1/17/2015,1/5/2016,2019,0.0182,"MODEL"
2606,1/17/2015,1/5/2016,2034,0.0072,"MODEL"
2609,1/17/2015,1/5/2016,2014,0.044,"MODEL"
2608,1/17/2015,1/5/2016,2019,0.0507,"MODEL"
2607,1/17/2015,1/5/2016,2017,0.10527,"MODEL"
2605,1/17/2015,1/5/2016,2034,0.03776,"MODEL"
2600,1/17/2015,1/5/2016,2015,0.1,"MODEL"
2606,1/17/2015,1/5/2016,2022,0.04147,"MODEL"
2610,1/17/2015,1/5/2016,2014,0.035,"MODEL"
2605,1/17/2015,1/5/2016,2014,0.20398,"MODEL"
2606,1/17/2015,1/5/2016,2013,0.08709,"MODEL"
2608,1/17/2015,1/5/2016,2023,0.07605,"MODEL"
2609,1/17/2015,1/5/2016,2032,0.0088,"MODEL"
2604,1/17/2015,1/5/2016,2017,0.06038,"MODEL"
2603,1/17/2015,1/5/2016,2032,0.062,"MODEL"
2604,1/17/2015,1/5/2016,2024,0.16052,"MODEL"
2600,1/17/2015,1/5/2016,2012,0.02539,"MODEL"
2602,1/17/2015,1/5/2016,2017,0.04334,"MODEL"
2600,1/17/2015,1/5/2016,2013,0.03003,"MODEL"
2610,1/17/2015,1/5/2016,2011,0.19979,"MODEL"
2609,1/17/2015,1/5/2016,2022,0.06292,"MODEL"
2606,1/17/2015,1/5/2016,2029,0.05,"MODEL"
2609,1/17/2015,1/5/2016,2019,0.0572,"MODEL"
2604,1/17/2015,1/5/2016,2029,0.038,"MODEL"
2606,1/17/2015,1/5/2016,2019,0.0377,"MODEL"
2609,1/17/2015,1/5/2016,2023,0.0858,"MODEL"
2603,1/17/2015,1/5/2016,2015,0.014,"MODEL"
2607,1/17/2015,1/5/2016,2032,0.0278,"MODEL"
2602,1/17/2015,1/5/2016,2032,0.062,"MODEL"
2603,1/17/2015,1/5/2016,2024,0.1514,"MODEL"
2608,1/17/2015,1/5/2016,2029,0.04,"MODEL"
2609,1/17/2015,1/5/2016,2024,0.0352,"MODEL"
2604,1/17/2015,1/5/2016,2011,0.08658,"MODEL"
2610,1/17/2015,1/5/2016,2029,0.03,"MODEL"
2608,1/17/2015,1/5/2016,2013,0.11712,"MODEL"
2606,1/17/2015,1/5/2016,2024,0.12612,"MODEL"
2600,1/17/2015,1/5/2016,2011,0.0444,"MODEL"
2608,1/17/2015,1/5/2016,2010,0.04563,"MODEL"
2603,1/17/2015,1/5/2016,2011,0.07548,"MODEL"
2600,1/17/2015,1/5/2016,2023,0.0195,"MODEL"
2609,1/17/2015,1/5/2016,2017,0.13624,"MODEL"
2609,1/17/2015,1/5/2016,2029,0.032,"MODEL"
2607,1/17/2015,1/5/2016,2010,0.03978,"MODEL"
2603,1/17/2015,1/5/2016,2025,0.08905,"MODEL"
2604,1/17/2015,1/5/2016,2034,0.04576,"MODEL"
2610,1/17/2015,1/5/2016,2030,0.04826,"MODEL"
2605,1/17/2015,1/5/2016,2025,0.0383,"MODEL"
2604,1/17/2015,1/5/2016,2010,0.02282,"MODEL"
2607,1/17/2015,1/5/2016,2013,0.10211,"MODEL"
2600,1/17/2015,1/5/2016,2022,0.01429,"MODEL"
2604,1/17/2015,1/5/2016,2023,0.03803,"MODEL"
2607,1/17/2015,1/5/2016,2011,0.15095,"MODEL"
2610,1/17/2015,1/5/2016,2023,0.08775,"MODEL"
2607,1/17/2015,1/5/2016,2012,0.0863,"MODEL"
2602,1/17/2015,1/5/2016,2022,0.02001,"MODEL"
2604,1/17/2015,1/5/2016,2032,0.0572,"MODEL"
2602,1/17/2015,1/5/2016,2011,0.06216,"MODEL"
2608,1/17/2015,1/5/2016,2024,0.0694,"MODEL"
2609,1/17/2015,1/5/2016,2013,0.13213,"MODEL"
2605,1/17/2015,1/5/2016,2030,0.02574,"MODEL"
2610,1/17/2015,1/5/2016,2012,0.11422,"MODEL"
2604,1/17/2015,1/5/2016,2014,0.24187,"MODEL"
2607,1/17/2015,1/5/2016,2029,0.042,"MODEL"
2607,1/17/2015,1/5/2016,2022,0.04862,"MODEL"
2610,1/17/2015,1/5/2016,2024,0.028,"MODEL"
2604,1/17/2015,1/5/2016,2030,0.02091,"MODEL"
2608,1/17/2015,1/5/2016,2017,0.12076,"MODEL"
2602,1/17/2015,1/5/2016,2012,0.03554,"MODEL"
2603,1/17/2015,1/5/2016,2034,0.03968,"MODEL"
2605,1/17/2015,1/5/2016,2023,0.0468,"MODEL"
2600,1/17/2015,1/5/2016,2030,0.01073,"MODEL"
2607,1/17/2015,1/5/2016,2024,0.0973,"MODEL"
2605,1/17/2015,1/5/2016,2010,0.02808,"MODEL"
2608,1/17/2015,1/5/2016,2012,0.09899,"MODEL"
2609,1/17/2015,1/5/2016,2030,0.04719,"MODEL"
2603,1/17/2015,1/5/2016,2019,0.0221,"MODEL"
2604,1/17/2015,1/5/2016,2013,0.05856,"MODEL"
2600,1/17/2015,1/5/2016,2014,0.37263,"MODEL"
2600,1/17/2015,1/5/2016,2017,0.03096,"MODEL"
2605,1/17/2015,1/5/2016,2019,0.0312,"MODEL"
2607,1/17/2015,1/5/2016,2030,0.03647,"MODEL"
2604,1/17/2015,1/5/2016,2019,0.02535,"MODEL"
2602,1/17/2015,1/5/2016,2013,0.04204,"MODEL"
2604,1/17/2015,1/5/2016,2025,0.06665,"MODEL"
2609,1/17/2015,1/5/2016,2010,0.05148,"MODEL"
2606,1/17/2015,1/5/2016,2011,0.12876,"MODEL"
2610,1/17/2015,1/5/2016,2019,0.0585,"MODEL"
2603,1/17/2015,1/5/2016,2013,0.05105,"MODEL"
2610,1/17/2015,1/5/2016,2013,0.13514,"MODEL"
2602,1/17/2015,1/5/2016,2024,0.12368,"MODEL"
2610,1/17/2015,1/5/2016,2010,0.05265,"MODEL"
2603,1/17/2015,1/5/2016,2012,0.04316,"MODEL"
2603,1/17/2015,1/5/2016,2017,0.05264,"MODEL"
2606,1/17/2015,1/5/2016,2025,0.01726,"MODEL"
2603,1/17/2015,1/5/2016,2022,0.0243,"MODEL"
2606,1/17/2015,1/5/2016,2012,0.07361,"MODEL"
2608,1/17/2015,1/5/2016,2011,0.17315,"MODEL"
2605,1/17/2015,1/5/2016,2011,0.10657,"MODEL"
2608,1/17/2015,1/5/2016,2014,0.09042,"MODEL"
2602,1/17/2015,1/5/2016,2023,0.0273,"MODEL"
2605,1/17/2015,1/5/2016,2022,0.03431,"MODEL"
2608,1/17/2015,1/5/2016,2032,0.018,"MODEL"
2603,1/17/2015,1/5/2016,2030,0.01823,"MODEL"
2606,1/17/2015,1/5/2016,2014,0.18241,"MODEL"
2605,1/17/2015,1/5/2016,2024,0.14476,"MODEL"
2606,1/17/2015,1/5/2016,2030,0.03111,"MODEL"
2605,1/17/2015,1/5/2016,2032,0.0472,"MODEL"
2600,1/17/2015,1/5/2016,2019,0.013,"MODEL"
2603,1/17/2015,1/5/2016,2029,0.028,"MODEL"
2605,1/17/2015,1/5/2016,2029,0.048,"MODEL"
2608,1/17/2015,1/5/2016,2025,0.00218,"MODEL"
2608,1/17/2015,1/5/2016,2022,0.05577,"MODEL"
2610,1/17/2015,1/5/2016,2017,0.13934,"MODEL"
2610,1/17/2015,1/5/2016,2032,0.007,"MODEL"
2603,1/17/2015,1/5/2016,2023,0.03315,"MODEL"
2602,1/17/2015,1/5/2016,2015,0.076,"MODEL"
2602,1/17/2015,1/5/2016,2014,0.32835,"MODEL"
2607,1/17/2015,1/5/2016,2023,0.0663,"MODEL"
2602,1/17/2015,1/5/2016,2010,0.01638,"MODEL"
2606,1/17/2015,1/5/2016,2010,0.03393,"MODEL"
2610,1/20/2015,1/5/2016,2029,0.03,"FIRM"
2610,1/20/2015,1/5/2016,2030,0.04826,"FIRM"
2606,1/20/2015,1/5/2016,2027,0,"FIRM"
2606,1/20/2015,1/5/2016,2029,0.05,"FIRM"
2606,1/20/2015,1/5/2016,2030,0.03111,"FIRM"
2607,1/20/2015,1/5/2016,2011,0.15095,"FIRM"
2607,1/20/2015,1/5/2016,2012,0.0863,"FIRM"
2607,1/20/2015,1/5/2016,2013,0.10211,"FIRM"
2607,1/20/2015,1/5/2016,2014,0.1682,"FIRM"
2607,1/20/2015,1/5/2016,2015,0,"FIRM"
2607,1/20/2015,1/5/2016,2017,0.10527,"FIRM"
2607,1/20/2015,1/5/2016,2019,0.0442,"FIRM"
2607,1/20/2015,1/5/2016,2010,0.03978,"FIRM"
2607,1/20/2015,1/5/2016,2022,0.04862,"FIRM"
2607,1/20/2015,1/5/2016,2023,0.0663,"FIRM"
2607,1/20/2015,1/5/2016,2024,0.0938,"FIRM"
2607,1/20/2015,1/5/2016,2025,0.016,"FIRM"
2607,1/20/2015,1/5/2016,2027,0,"FIRM"
2607,1/20/2015,1/5/2016,2029,0.042,"FIRM"
2607,1/20/2015,1/5/2016,2030,0.03647,"FIRM"
2608,1/20/2015,1/5/2016,2011,0.17315,"FIRM"
2608,1/20/2015,1/5/2016,2012,0.09899,"FIRM"
2608,1/20/2015,1/5/2016,2013,0.11712,"FIRM"
2608,1/20/2015,1/5/2016,2014,0.108,"FIRM"
2608,1/20/2015,1/5/2016,2015,0,"FIRM"
2608,1/20/2015,1/5/2016,2017,0.12076,"FIRM"
2608,1/20/2015,1/5/2016,2019,0.0507,"FIRM"
2608,1/20/2015,1/5/2016,2010,0.04563,"FIRM"
2608,1/20/2015,1/5/2016,2022,0.05577,"FIRM"
2608,1/20/2015,1/5/2016,2023,0.07605,"FIRM"
2608,1/20/2015,1/5/2016,2024,0.0694,"FIRM"
2608,1/20/2015,1/5/2016,2025,0.0026,"FIRM"
2608,1/20/2015,1/5/2016,2027,0,"FIRM"
2608,1/20/2015,1/5/2016,2029,0.04,"FIRM"
2608,1/20/2015,1/5/2016,2030,0.04183,"FIRM"
2609,1/20/2015,1/5/2016,2011,0.19536,"FIRM"
2609,1/20/2015,1/5/2016,2012,0.11168,"FIRM"
2609,1/20/2015,1/5/2016,2013,0.13213,"FIRM"
2609,1/20/2015,1/5/2016,2014,0.0528,"FIRM"
2609,1/20/2015,1/5/2016,2015,0,"FIRM"
2609,1/20/2015,1/5/2016,2017,0.13624,"FIRM"
2609,1/20/2015,1/5/2016,2019,0.0572,"FIRM"
2609,1/20/2015,1/5/2016,2010,0.05148,"FIRM"
2609,1/20/2015,1/5/2016,2022,0.06292,"FIRM"
2609,1/20/2015,1/5/2016,2023,0.0858,"FIRM"
2609,1/20/2015,1/5/2016,2024,0.0352,"FIRM"
2609,1/20/2015,1/5/2016,2025,0,"FIRM"
2609,1/20/2015,1/5/2016,2027,0,"FIRM"
2609,1/20/2015,1/5/2016,2029,0.032,"FIRM"
2609,1/20/2015,1/5/2016,2030,0.04719,"FIRM"
2610,1/20/2015,1/5/2016,2011,0.19979,"FIRM"
2610,1/20/2015,1/5/2016,2012,0.11422,"FIRM"
2610,1/20/2015,1/5/2016,2013,0.13514,"FIRM"
2610,1/20/2015,1/5/2016,2014,0.042,"FIRM"
2610,1/20/2015,1/5/2016,2015,0,"FIRM"
2610,1/20/2015,1/5/2016,2017,0.13934,"FIRM"
2610,1/20/2015,1/5/2016,2019,0.0585,"FIRM"
2610,1/20/2015,1/5/2016,2010,0.05265,"FIRM"
2610,1/20/2015,1/5/2016,2022,0.06435,"FIRM"
2610,1/20/2015,1/5/2016,2023,0.08775,"FIRM"
2610,1/20/2015,1/5/2016,2024,0.028,"FIRM"
2610,1/20/2015,1/5/2016,2025,0,"FIRM"
2610,1/20/2015,1/5/2016,2027,0,"FIRM"
2602,1/20/2015,1/5/2016,2022,0.02001,"FIRM"
2602,1/20/2015,1/5/2016,2023,0.0273,"FIRM"
2602,1/20/2015,1/5/2016,2024,0.04982,"FIRM"
2602,1/20/2015,1/5/2016,2025,0.11844,"FIRM"
2602,1/20/2015,1/5/2016,2027,0,"FIRM"
2602,1/20/2015,1/5/2016,2029,0.016,"FIRM"
2602,1/20/2015,1/5/2016,2030,0.01502,"FIRM"
2603,1/20/2015,1/5/2016,2011,0.07548,"FIRM"
2603,1/20/2015,1/5/2016,2012,0.04316,"FIRM"
2603,1/20/2015,1/5/2016,2013,0.05105,"FIRM"
2603,1/20/2015,1/5/2016,2014,0.29704,"FIRM"
2603,1/20/2015,1/5/2016,2015,0.162,"FIRM"
2603,1/20/2015,1/5/2016,2017,0.05264,"FIRM"
2603,1/20/2015,1/5/2016,2019,0.0221,"FIRM"
2603,1/20/2015,1/5/2016,2010,0.01989,"FIRM"
2603,1/20/2015,1/5/2016,2022,0.0243,"FIRM"
2603,1/20/2015,1/5/2016,2023,0.03315,"FIRM"
2603,1/20/2015,1/5/2016,2024,0.0752,"FIRM"
2603,1/20/2015,1/5/2016,2025,0.09776,"FIRM"
2603,1/20/2015,1/5/2016,2027,0,"FIRM"
2603,1/20/2015,1/5/2016,2029,0.028,"FIRM"
2603,1/20/2015,1/5/2016,2030,0.01823,"FIRM"
2604,1/20/2015,1/5/2016,2011,0.08658,"FIRM"
2604,1/20/2015,1/5/2016,2012,0.0495,"FIRM"
2604,1/20/2015,1/5/2016,2013,0.05856,"FIRM"
2604,1/20/2015,1/5/2016,2014,0.29106,"FIRM"
2604,1/20/2015,1/5/2016,2015,0.11,"FIRM"
2604,1/20/2015,1/5/2016,2017,0.06038,"FIRM"
2604,1/20/2015,1/5/2016,2019,0.02535,"FIRM"
2604,1/20/2015,1/5/2016,2010,0.02282,"FIRM"
2604,1/20/2015,1/5/2016,2022,0.02787,"FIRM"
2604,1/20/2015,1/5/2016,2023,0.03803,"FIRM"
2604,1/20/2015,1/5/2016,2024,0.08958,"FIRM"
2604,1/20/2015,1/5/2016,2025,0.08136,"FIRM"
2604,1/20/2015,1/5/2016,2027,0,"FIRM"
2604,1/20/2015,1/5/2016,2029,0.038,"FIRM"
2604,1/20/2015,1/5/2016,2030,0.02091,"FIRM"
2605,1/20/2015,1/5/2016,2011,0.10657,"FIRM"
2605,1/20/2015,1/5/2016,2012,0.06092,"FIRM"
2605,1/20/2015,1/5/2016,2013,0.07207,"FIRM"
2605,1/20/2015,1/5/2016,2014,0.25956,"FIRM"
2605,1/20/2015,1/5/2016,2015,0.06,"FIRM"
2605,1/20/2015,1/5/2016,2017,0.07431,"FIRM"
2605,1/20/2015,1/5/2016,2019,0.0312,"FIRM"
2605,1/20/2015,1/5/2016,2010,0.02808,"FIRM"
2605,1/20/2015,1/5/2016,2022,0.03431,"FIRM"
2605,1/20/2015,1/5/2016,2023,0.0468,"FIRM"
2605,1/20/2015,1/5/2016,2024,0.0984,"FIRM"
2605,1/20/2015,1/5/2016,2025,0.05404,"FIRM"
2605,1/20/2015,1/5/2016,2027,0,"FIRM"
2605,1/20/2015,1/5/2016,2029,0.048,"FIRM"
2605,1/20/2015,1/5/2016,2030,0.02574,"FIRM"
2606,1/20/2015,1/5/2016,2011,0.12876,"FIRM"
2606,1/20/2015,1/5/2016,2012,0.07361,"FIRM"
2606,1/20/2015,1/5/2016,2013,0.08709,"FIRM"
2606,1/20/2015,1/5/2016,2014,0.22399,"FIRM"
2606,1/20/2015,1/5/2016,2015,0.01,"FIRM"
2606,1/20/2015,1/5/2016,2017,0.08979,"FIRM"
2606,1/20/2015,1/5/2016,2019,0.0377,"FIRM"
2606,1/20/2015,1/5/2016,2010,0.03393,"FIRM"
2606,1/20/2015,1/5/2016,2022,0.04147,"FIRM"
2606,1/20/2015,1/5/2016,2023,0.05655,"FIRM"
2606,1/20/2015,1/5/2016,2024,0.104,"FIRM"
2606,1/20/2015,1/5/2016,2025,0.032,"FIRM"
2600,1/20/2015,1/5/2016,2011,0.0444,"FIRM"
2600,1/20/2015,1/5/2016,2012,0.02539,"FIRM"
2600,1/20/2015,1/5/2016,2013,0.03003,"FIRM"
2600,1/20/2015,1/5/2016,2014,0.3055,"FIRM"
2600,1/20/2015,1/5/2016,2015,0.33,"FIRM"
2600,1/20/2015,1/5/2016,2017,0.03096,"FIRM"
2600,1/20/2015,1/5/2016,2019,0.013,"FIRM"
2600,1/20/2015,1/5/2016,2010,0.0117,"FIRM"
2600,1/20/2015,1/5/2016,2022,0.01429,"FIRM"
2600,1/20/2015,1/5/2016,2023,0.0195,"FIRM"
2600,1/20/2015,1/5/2016,2024,0.0235,"FIRM"
2600,1/20/2015,1/5/2016,2025,0.141,"FIRM"
2600,1/20/2015,1/5/2016,2027,0,"FIRM"
2600,1/20/2015,1/5/2016,2029,0,"FIRM"
2600,1/20/2015,1/5/2016,2030,0.01073,"FIRM"
2602,1/20/2015,1/5/2016,2011,0.06216,"FIRM"
2602,1/20/2015,1/5/2016,2012,0.03554,"FIRM"
2602,1/20/2015,1/5/2016,2013,0.04204,"FIRM"
2602,1/20/2015,1/5/2016,2014,0.30175,"FIRM"
2602,1/20/2015,1/5/2016,2015,0.234,"FIRM"
2602,1/20/2015,1/5/2016,2017,0.04334,"FIRM"
2602,1/20/2015,1/5/2016,2019,0.0182,"FIRM"
2602,1/20/2015,1/5/2016,2010,0.01638,"FIRM"
2609,1/6/2016,6/2/2016,2017,0.13314,"MODEL"
2605,1/6/2016,6/2/2016,2010,0.02691,"MODEL"
2603,1/6/2016,6/2/2016,2011,0.07325,"MODEL"
2604,1/6/2016,6/2/2016,2017,0.05883,"MODEL"
2600,1/6/2016,6/2/2016,2013,0.03003,"MODEL"
2604,1/6/2016,6/2/2016,2011,0.08436,"MODEL"
2602,1/6/2016,6/2/2016,2023,0.02535,"MODEL"
2600,1/6/2016,6/2/2016,2023,0.0195,"MODEL"
2607,1/6/2016,6/2/2016,2022,0.04719,"MODEL"
2603,1/6/2016,6/2/2016,2012,0.04189,"MODEL"
2603,1/6/2016,6/2/2016,2034,0.02976,"MODEL"
2600,1/6/2016,6/2/2016,2019,0.013,"MODEL"
2610,1/6/2016,6/2/2016,2012,0.11422,"MODEL"
2607,1/6/2016,6/2/2016,2030,0.0354,"MODEL"
2606,1/6/2016,6/2/2016,2011,0.12432,"MODEL"
2602,1/6/2016,6/2/2016,2029,0.012,"MODEL"
2602,1/6/2016,6/2/2016,2014,0.33944,"MODEL"
2607,1/6/2016,6/2/2016,2019,0.0429,"MODEL"
2600,1/6/2016,6/2/2016,2032,0.062,"MODEL"
2609,1/6/2016,6/2/2016,2029,0.034,"MODEL"
2608,1/6/2016,6/2/2016,2011,0.16871,"MODEL"
2603,1/6/2016,6/2/2016,2015,0.028,"MODEL"
2608,1/6/2016,6/2/2016,2030,0.04076,"MODEL"
2600,1/6/2016,6/2/2016,2012,0.02539,"MODEL"
2606,1/6/2016,6/2/2016,2010,0.03276,"MODEL"
2610,1/6/2016,6/2/2016,2010,0.05265,"MODEL"
2607,1/6/2016,6/2/2016,2025,0.012,"MODEL"
2604,1/6/2016,6/2/2016,2025,0.07132,"MODEL"
2606,1/6/2016,6/2/2016,2019,0.0364,"MODEL"
2609,1/6/2016,6/2/2016,2019,0.0559,"MODEL"
2604,1/6/2016,6/2/2016,2019,0.0247,"MODEL"
2609,1/6/2016,6/2/2016,2011,0.19092,"MODEL"
2606,1/6/2016,6/2/2016,2017,0.0867,"MODEL"
2609,1/6/2016,6/2/2016,2013,0.12913,"MODEL"
2604,1/6/2016,6/2/2016,2022,0.02715,"MODEL"
2605,1/6/2016,6/2/2016,2025,0.04421,"MODEL"
2605,1/6/2016,6/2/2016,2029,0.046,"MODEL"
2603,1/6/2016,6/2/2016,2014,0.28621,"MODEL"
2606,1/6/2016,6/2/2016,2032,0.039,"MODEL"
2604,1/6/2016,6/2/2016,2012,0.04823,"MODEL"
2609,1/6/2016,6/2/2016,2023,0.08385,"MODEL"
2602,1/6/2016,6/2/2016,2019,0.0169,"MODEL"
2610,1/6/2016,6/2/2016,2022,0.06435,"MODEL"
2610,1/6/2016,6/2/2016,2011,0.19979,"MODEL"
2605,1/6/2016,6/2/2016,2023,0.04485,"MODEL"
2604,1/6/2016,6/2/2016,2032,0.0584,"MODEL"
2606,1/6/2016,6/2/2016,2023,0.0546,"MODEL"
2609,1/6/2016,6/2/2016,2022,0.06149,"MODEL"
2608,1/6/2016,6/2/2016,2023,0.0741,"MODEL"
2608,1/6/2016,6/2/2016,2029,0.04,"MODEL"
2607,1/6/2016,6/2/2016,2013,0.0991,"MODEL"
2603,1/6/2016,6/2/2016,2017,0.05109,"MODEL"
2600,1/6/2016,6/2/2016,2025,0.15537,"MODEL"
2603,1/6/2016,6/2/2016,2019,0.02145,"MODEL"
2602,1/6/2016,6/2/2016,2032,0.062,"MODEL"
2602,1/6/2016,6/2/2016,2025,0.12432,"MODEL"
2606,1/6/2016,6/2/2016,2029,0.05,"MODEL"
2609,1/6/2016,6/2/2016,2012,0.10914,"MODEL"
2600,1/6/2016,6/2/2016,2015,0.1,"MODEL"
2609,1/6/2016,6/2/2016,2032,0.0106,"MODEL"
2604,1/6/2016,6/2/2016,2024,0.15977,"MODEL"
2602,1/6/2016,6/2/2016,2010,0.01521,"MODEL"
2602,1/6/2016,6/2/2016,2011,0.05771,"MODEL"
2603,1/6/2016,6/2/2016,2022,0.02359,"MODEL"
2603,1/6/2016,6/2/2016,2029,0.026,"MODEL"
2608,1/6/2016,6/2/2016,2025,0.00437,"MODEL"
2608,1/6/2016,6/2/2016,2024,0.0748,"MODEL"
2600,1/6/2016,6/2/2016,2022,0.01429,"MODEL"
2603,1/6/2016,6/2/2016,2030,0.0177,"MODEL"
2609,1/6/2016,6/2/2016,2024,0.0424,"MODEL"
2604,1/6/2016,6/2/2016,2013,0.05706,"MODEL"
2607,1/6/2016,6/2/2016,2024,0.1036,"MODEL"
2609,1/6/2016,6/2/2016,2010,0.05031,"MODEL"
2605,1/6/2016,6/2/2016,2013,0.06908,"MODEL"
2608,1/6/2016,6/2/2016,2014,0.10083,"MODEL"
2608,1/6/2016,6/2/2016,2012,0.09645,"MODEL"
2606,1/6/2016,6/2/2016,2024,0.12975,"MODEL"
2610,1/6/2016,6/2/2016,2024,0.028,"MODEL"
2605,1/6/2016,6/2/2016,2030,0.02467,"MODEL"
2603,1/6/2016,6/2/2016,2024,0.14532,"MODEL"
2603,1/6/2016,6/2/2016,2010,0.0193,"MODEL"
2606,1/6/2016,6/2/2016,2013,0.08408,"MODEL"
2608,1/6/2016,6/2/2016,2010,0.04446,"MODEL"
2607,1/6/2016,6/2/2016,2012,0.08376,"MODEL"
2610,1/6/2016,6/2/2016,2023,0.08775,"MODEL"
2604,1/6/2016,6/2/2016,2023,0.03705,"MODEL"
2602,1/6/2016,6/2/2016,2017,0.04024,"MODEL"
2605,1/6/2016,6/2/2016,2034,0.03952,"MODEL"
2605,1/6/2016,6/2/2016,2024,0.14889,"MODEL"
2607,1/6/2016,6/2/2016,2029,0.044,"MODEL"
2610,1/6/2016,6/2/2016,2013,0.13514,"MODEL"
2607,1/6/2016,6/2/2016,2017,0.10217,"MODEL"
2605,1/6/2016,6/2/2016,2011,0.10212,"MODEL"
2605,1/6/2016,6/2/2016,2019,0.0299,"MODEL"
2604,1/6/2016,6/2/2016,2030,0.02038,"MODEL"
2607,1/6/2016,6/2/2016,2023,0.06435,"MODEL"
2604,1/6/2016,6/2/2016,2014,0.24779,"MODEL"
2604,1/6/2016,6/2/2016,2034,0.04672,"MODEL"
2608,1/6/2016,6/2/2016,2013,0.11412,"MODEL"
2605,1/6/2016,6/2/2016,2032,0.0494,"MODEL"
2607,1/6/2016,6/2/2016,2014,0.15081,"MODEL"
2608,1/6/2016,6/2/2016,2022,0.05434,"MODEL"
2607,1/6/2016,6/2/2016,2032,0.0296,"MODEL"
2600,1/6/2016,6/2/2016,2017,0.03096,"MODEL"
2610,1/6/2016,6/2/2016,2032,0.007,"MODEL"
2610,1/6/2016,6/2/2016,2030,0.04826,"MODEL"
2608,1/6/2016,6/2/2016,2017,0.11766,"MODEL"
2605,1/6/2016,6/2/2016,2012,0.05838,"MODEL"
2602,1/6/2016,6/2/2016,2015,0.082,"MODEL"
2606,1/6/2016,6/2/2016,2034,0.0144,"MODEL"
2606,1/6/2016,6/2/2016,2022,0.04004,"MODEL"
2600,1/6/2016,6/2/2016,2014,0.37263,"MODEL"
2600,1/6/2016,6/2/2016,2010,0.0117,"MODEL"
2609,1/6/2016,6/2/2016,2030,0.04612,"MODEL"
2610,1/6/2016,6/2/2016,2019,0.0585,"MODEL"
2602,1/6/2016,6/2/2016,2012,0.033,"MODEL"
2603,1/6/2016,6/2/2016,2025,0.09271,"MODEL"
2604,1/6/2016,6/2/2016,2010,0.02224,"MODEL"
2610,1/6/2016,6/2/2016,2017,0.13934,"MODEL"
2605,1/6/2016,6/2/2016,2014,0.21197,"MODEL"
2603,1/6/2016,6/2/2016,2013,0.04955,"MODEL"
2600,1/6/2016,6/2/2016,2011,0.0444,"MODEL"
2605,1/6/2016,6/2/2016,2017,0.07122,"MODEL"
2606,1/6/2016,6/2/2016,2014,0.18581,"MODEL"
2605,1/6/2016,6/2/2016,2022,0.03288,"MODEL"
2608,1/6/2016,6/2/2016,2032,0.02,"MODEL"
2602,1/6/2016,6/2/2016,2030,0.01395,"MODEL"
2602,1/6/2016,6/2/2016,2022,0.01858,"MODEL"
2603,1/6/2016,6/2/2016,2032,0.062,"MODEL"
2607,1/6/2016,6/2/2016,2011,0.14651,"MODEL"
2606,1/6/2016,6/2/2016,2025,0.02104,"MODEL"
